gp_code,panchayat_id,elevation_dem_m,slope_deg,aspect_sin,aspect_cos,terrain_roughness_m,relative_elevation_m,nearest_river,distance_to_river_m,sand_pct,clay_pct,silt_pct,soil_type
108179,WB_108179,8.8,0.17,0.9557,-0.2945,0.51,0.06,Hooghly/Ganga,5198.7568495417845,14.6,36.38,49.02,non_sandy
108180,WB_108180,8.94,0.18,0.9652,-0.2614,0.55,0.2,Hooghly/Ganga,5223.293879509576,14.62,36.36,49.02,non_sandy
108181,WB_108181,8.44,0.17,0.9963,0.0863,0.52,-0.3,Hooghly/Ganga,6256.866749788373,14.63,36.37,49.0,non_sandy
108182,WB_108182,9.13,0.17,0.897,-0.442,0.51,0.39,Hooghly/Ganga,4506.435369517922,14.58,36.38,49.04,non_sandy
108183,WB_108183,8.39,0.18,0.9906,0.1367,0.59,-0.35,Hooghly/Ganga,6079.033569817642,14.65,36.35,49.0,non_sandy
108184,WB_108184,8.63,0.17,0.9804,-0.1971,0.51,-0.11,Hooghly/Ganga,5640.244229225548,14.6,36.39,49.01,non_sandy
108185,WB_108185,9.35,0.18,0.9653,-0.2612,0.55,0.61,Hooghly/Ganga,4515.899901285352,14.6,36.36,49.04,non_sandy
108186,WB_108186,8.14,0.18,0.9988,-0.0481,0.53,-0.6,Hooghly/Ganga,6775.412427202016,14.65,36.36,48.99,non_sandy
108187,WB_108187,8.86,0.17,0.7066,-0.7076,0.54,0.12,Hooghly/Ganga,4516.039237571634,14.57,36.39,49.04,non_sandy
108188,WB_108188,4.0,0.13,-0.2076,0.9782,0.36,0.03,Rupnarayan,3478.039060069629,12.35,39.39,48.26,non_sandy
108189,WB_108189,3.94,0.13,-0.9623,0.2719,0.36,-0.03,Rupnarayan,3707.7892544928163,12.37,39.38,48.25,non_sandy
108190,WB_108190,4.04,0.12,-0.9635,-0.2678,0.33,0.07,Rupnarayan,2840.980249141084,12.37,39.39,48.24,non_sandy
108191,WB_108191,3.9,0.14,-0.435,0.9004,0.38,-0.07,Rupnarayan,4072.765403412717,12.34,39.39,48.27,non_sandy
108192,WB_108192,4.13,0.14,-0.9915,-0.1299,0.36,0.16,Rupnarayan,3182.3053952805517,12.39,39.37,48.24,non_sandy
108193,WB_108193,4.08,0.13,0.2488,0.9686,0.33,0.11,Rupnarayan,3063.755993155863,12.35,39.4,48.25,non_sandy
108194,WB_108194,3.71,0.14,-0.8297,0.5582,0.38,-0.26,Rupnarayan,4349.8389830805345,12.35,39.38,48.27,non_sandy
108195,WB_108195,4.1,0.12,-0.9739,-0.2271,0.33,0.13,Rupnarayan,2435.0611509649348,12.39,39.38,48.23,non_sandy
108196,WB_108196,4.09,0.14,-0.1557,0.9878,0.38,0.12,Rupnarayan,3974.262342040041,12.32,39.4,48.28,non_sandy
108197,WB_108197,4.03,0.13,-0.9964,-0.0852,0.36,0.06,Rupnarayan,3735.002976172735,12.39,39.37,48.24,non_sandy
108198,WB_108198,3.97,0.12,-0.498,-0.8672,0.33,-0.0,Rupnarayan,2385.8314695353174,12.36,39.4,48.24,non_sandy
108199,WB_108199,3.66,0.14,-0.7492,0.6624,0.38,-0.31,Rupnarayan,4739.4881270316655,12.33,39.39,48.28,non_sandy
108200,WB_108200,2.72,0.13,-0.3359,-0.9419,0.37,-0.07,Rupnarayan,1308.3216008484712,12.43,39.4,48.17,non_sandy
108201,WB_108201,2.62,0.13,-0.471,-0.8822,0.34,-0.17,Rupnarayan,1726.572048235839,12.42,39.41,48.17,non_sandy
108202,WB_108202,2.73,0.13,0.2065,-0.9784,0.36,-0.06,Rupnarayan,740.1844635197886,12.41,39.41,48.18,non_sandy
108203,WB_108203,2.83,0.14,-0.6288,-0.7776,0.37,0.04,Rupnarayan,1850.462116907014,12.45,39.4,48.15,non_sandy
108204,WB_108204,2.59,0.13,-0.3234,-0.9463,0.34,-0.21,Rupnarayan,1342.2135142705185,12.4,39.42,48.18,non_sandy
108205,WB_108205,2.9,0.14,-0.1968,-0.9804,0.37,0.1,Rupnarayan,745.9064995379788,12.43,39.4,48.17,non_sandy
108206,WB_108206,2.77,0.13,-0.8054,-0.5927,0.37,-0.02,Rupnarayan,2338.162610220806,12.44,39.41,48.15,non_sandy
108207,WB_108207,2.76,0.13,0.3864,-0.9223,0.36,-0.04,Rupnarayan,500.2388980718739,12.39,39.42,48.19,non_sandy
108208,WB_108208,3.01,0.14,-0.6918,-0.7221,0.37,0.21,Rupnarayan,1564.2477529201421,12.46,39.39,48.15,non_sandy
108209,WB_108209,2.61,0.13,-0.6782,-0.7349,0.34,-0.19,Rupnarayan,1982.4303437869803,12.41,39.42,48.17,non_sandy
108210,WB_108210,2.97,0.13,0.3866,-0.9223,0.36,0.18,Rupnarayan,141.29243540412466,12.4,39.4,48.2,non_sandy
108211,WB_108211,3.03,0.14,-0.9053,-0.4248,0.38,0.23,Rupnarayan,2529.5252556929668,12.46,39.4,48.14,non_sandy
108212,WB_108212,4.23,0.13,-0.9778,-0.2096,0.36,-0.03,Rupnarayan,6098.0030427001975,12.47,39.43,48.1,non_sandy
108213,WB_108213,4.36,0.14,-0.9032,-0.4292,0.41,0.1,Rupnarayan,5885.550863787381,12.49,39.42,48.09,non_sandy
108214,WB_108214,4.34,0.14,-0.6766,-0.7364,0.39,0.08,Rupnarayan,6738.11399565469,12.49,39.43,48.08,non_sandy
108215,WB_108215,4.06,0.14,-0.9957,-0.0929,0.38,-0.2,Rupnarayan,5501.439789781623,12.46,39.43,48.11,non_sandy
108216,WB_108216,4.66,0.15,-0.8449,-0.5349,0.4,0.4,Rupnarayan,6420.814198828008,12.51,39.42,48.07,non_sandy
108217,WB_108217,4.16,0.13,-0.7941,-0.6078,0.36,-0.1,Rupnarayan,6497.635874792603,12.47,39.44,48.09,non_sandy
108218,WB_108218,4.1,0.15,-0.9931,-0.1175,0.44,-0.16,Rupnarayan,5243.790619558222,12.47,39.42,48.11,non_sandy
108219,WB_108219,4.54,0.14,-0.6768,-0.7362,0.39,0.28,Rupnarayan,7156.4954322687045,12.51,39.42,48.07,non_sandy
108220,WB_108220,4.05,0.14,-0.9886,0.1509,0.38,-0.21,Rupnarayan,5583.306516026011,12.44,39.44,48.12,non_sandy
108221,WB_108221,4.64,0.15,-0.8356,-0.5493,0.4,0.38,Rupnarayan,5878.174974247444,12.51,39.41,48.08,non_sandy
108222,WB_108222,4.14,0.14,-0.5683,-0.8228,0.39,-0.12,Rupnarayan,7178.806013860256,12.48,39.44,48.08,non_sandy
108223,WB_108223,3.81,0.14,-0.9994,-0.0351,0.38,-0.45,Rupnarayan,4838.807086556732,12.45,39.43,48.12,non_sandy
108224,WB_108224,2.97,0.14,-0.4721,-0.8816,0.4,-0.21,Damodar,6958.9724255130905,12.53,39.45,48.02,non_sandy
108225,WB_108225,3.26,0.14,-0.6061,-0.7954,0.42,0.08,Damodar,6828.66057266401,12.55,39.44,48.01,non_sandy
108226,WB_108226,3.13,0.15,-0.8331,-0.553,0.42,-0.05,Damodar,6287.446468462044,12.55,39.45,48.0,non_sandy
108227,WB_108227,2.97,0.14,-0.6135,-0.7897,0.4,-0.21,Damodar,7565.395087220219,12.52,39.45,48.03,non_sandy
108228,WB_108228,3.48,0.14,-0.6868,-0.7269,0.41,0.3,Damodar,6127.705938947699,12.57,39.44,47.99,non_sandy
108229,WB_108229,2.83,0.14,-0.6956,-0.7184,0.38,-0.35,Damodar,6859.107447214549,12.52,39.46,48.02,non_sandy
108230,WB_108230,3.33,0.15,-0.4534,-0.8913,0.44,0.15,Damodar,7437.3221098064405,12.54,39.44,48.02,non_sandy
108231,WB_108231,3.5,0.15,-0.8816,-0.472,0.42,0.32,Damodar,5646.590673088491,12.57,39.44,47.99,non_sandy
108232,WB_108232,2.78,0.14,-0.5284,-0.849,0.4,-0.4,Damodar,7807.966078529844,12.5,39.46,48.04,non_sandy
108233,WB_108233,3.63,0.15,-0.7196,-0.6944,0.41,0.45,Damodar,6453.056052242006,12.57,39.43,48.0,non_sandy
108234,WB_108234,3.07,0.15,-0.8943,-0.4475,0.42,-0.11,Damodar,6144.5172972514,12.54,39.46,48.0,non_sandy
108235,WB_108235,4.74,0.15,-0.8509,-0.5253,0.42,-0.07,Damodar,2900.783317882912,12.59,39.47,47.94,non_sandy
108236,WB_108236,5.07,0.15,-0.7951,-0.6065,0.43,0.26,Damodar,2569.7255547282457,12.61,39.46,47.93,non_sandy
108237,WB_108237,4.77,0.15,-0.5697,-0.8219,0.43,-0.04,Damodar,2312.417191939214,12.6,39.48,47.92,non_sandy
108238,WB_108238,4.62,0.15,-0.8551,-0.5185,0.42,-0.19,Damodar,3420.1820705465125,12.58,39.47,47.95,non_sandy
108239,WB_108239,5.23,0.15,-0.7333,-0.6799,0.41,0.42,Damodar,1869.971411065929,12.63,39.46,47.91,non_sandy
108240,WB_108240,4.5,0.14,-0.787,-0.617,0.41,-0.31,Damodar,3009.395724484534,12.58,39.48,47.94,non_sandy
108241,WB_108241,4.96,0.15,-0.8783,-0.4782,0.47,0.15,Damodar,3063.3344064628363,12.61,39.46,47.93,non_sandy
108242,WB_108242,4.88,0.15,-0.4883,-0.8727,0.43,0.07,Damodar,1626.9275271713109,12.62,39.47,47.91,non_sandy
108243,WB_108243,4.33,0.15,-0.8375,-0.5464,0.42,-0.48,Damodar,3834.4073810516534,12.56,39.48,47.96,non_sandy
108244,WB_108244,5.41,0.15,-0.7024,-0.7118,0.41,0.6,Damodar,2005.2337521608379,12.64,39.45,47.91,non_sandy
108245,WB_108245,4.44,0.15,-0.5345,-0.8451,0.43,-0.37,Damodar,2383.2942707504167,12.59,39.49,47.92,non_sandy
108246,WB_108246,3.74,0.14,-0.8303,-0.5574,0.4,-0.02,Damodar,1711.2042224407155,12.67,39.49,47.84,non_sandy
108247,WB_108247,3.5,0.15,-0.6465,-0.7629,0.41,-0.26,Damodar,951.8616094719007,12.65,39.5,47.85,non_sandy
108248,WB_108248,3.95,0.14,-0.7755,-0.6314,0.41,0.19,Damodar,1821.2351222504283,12.68,39.48,47.84,non_sandy
108249,WB_108249,3.52,0.15,-0.8838,-0.468,0.44,-0.24,Damodar,1568.897486129668,12.65,39.5,47.85,non_sandy
108250,WB_108250,3.74,0.15,-0.5479,-0.8365,0.43,-0.02,Damodar,758.4977864783156,12.65,39.49,47.86,non_sandy
108251,WB_108251,4.09,0.15,-0.9025,-0.4306,0.41,0.33,Damodar,2433.5483075798925,12.69,39.48,47.83,non_sandy
108252,WB_108252,3.2,0.15,-0.7441,-0.6681,0.4,-0.56,Damodar,709.3688772964116,12.63,39.51,47.86,non_sandy
108253,WB_108253,4.04,0.14,-0.7655,-0.6434,0.41,0.28,Damodar,1479.8154486901599,12.68,39.47,47.85,non_sandy
108254,WB_108254,3.86,0.15,-0.955,-0.2966,0.44,0.1,Damodar,2255.1368188395736,12.67,39.5,47.83,non_sandy
108255,WB_108255,3.49,0.14,-0.5719,-0.8203,0.42,-0.27,Damodar,166.06151170542557,12.63,39.5,47.87,non_sandy
108256,WB_108256,4.2,0.14,-0.8614,-0.508,0.41,0.44,Damodar,2550.682413974334,12.71,39.47,47.82,non_sandy
108257,WB_108257,5.34,0.14,-0.8014,-0.5981,0.41,-0.0,Damodar,5353.389372348256,12.71,39.52,47.77,non_sandy
108258,WB_108258,5.59,0.14,-0.6792,-0.734,0.39,0.25,Damodar,5592.10508609699,12.73,39.5,47.77,non_sandy
108259,WB_108259,5.34,0.14,-0.4083,-0.9129,0.41,-0.0,Damodar,5986.745524948401,12.73,39.52,47.75,non_sandy
108260,WB_108260,5.23,0.14,-0.7355,-0.6776,0.41,-0.11,Damodar,4787.804532659804,12.7,39.51,47.79,non_sandy
108261,WB_108261,5.66,0.14,-0.612,-0.7909,0.37,0.32,Damodar,6298.928414238728,12.75,39.5,47.75,non_sandy
108262,WB_108262,5.07,0.14,-0.6557,-0.755,0.41,-0.27,Damodar,5342.860460776618,12.7,39.53,47.77,non_sandy
108263,WB_108263,5.48,0.14,-0.7687,-0.6396,0.43,0.14,Damodar,5039.226428397407,12.72,39.5,47.78,non_sandy
108264,WB_108264,5.39,0.14,-0.3104,-0.9506,0.41,0.05,Damodar,6657.384909890693,12.75,39.51,47.74,non_sandy
108265,WB_108265,4.93,0.15,-0.7657,-0.6433,0.41,-0.41,Damodar,4451.32348938095,12.68,39.53,47.79,non_sandy
108266,WB_108266,5.74,0.14,-0.54,-0.8416,0.37,0.4,Damodar,6072.059423720545,12.76,39.49,47.75,non_sandy
108267,WB_108267,5.01,0.14,-0.3175,-0.9483,0.41,-0.33,Damodar,6016.834258936206,12.71,39.53,47.76,non_sandy
108268,WB_108268,4.27,0.14,-0.9862,-0.1654,0.37,0.07,Damodar,9940.093478270323,12.79,39.53,47.68,non_sandy
108269,WB_108269,4.07,0.14,-0.9359,-0.3524,0.41,-0.13,Damodar,9503.024427223047,12.77,39.54,47.69,non_sandy
108270,WB_108270,4.24,0.13,-0.5945,-0.8041,0.37,0.04,Damodar,9421.93205109915,12.79,39.53,47.68,non_sandy
108271,WB_108271,4.41,0.14,-0.9999,-0.0111,0.37,0.21,Damodar,10389.467876480594,12.8,39.53,47.67,non_sandy
108272,WB_108272,3.93,0.14,-0.8206,-0.5715,0.39,-0.27,Damodar,8829.360576848729,12.75,39.54,47.71,non_sandy
108273,WB_108273,4.31,0.13,-0.9981,0.0623,0.36,0.11,Damodar,10167.388228518663,12.81,39.52,47.67,non_sandy
108274,WB_108274,4.16,0.14,-0.9922,-0.1245,0.43,-0.04,Damodar,9911.067616118286,12.77,39.55,47.68,non_sandy
108275,WB_108275,4.23,0.13,-0.3154,-0.949,0.37,0.03,Damodar,8735.000486887826,12.77,39.53,47.7,non_sandy
108276,WB_108276,4.52,0.14,-0.9867,-0.1625,0.37,0.32,Damodar,10889.640428116863,12.82,39.52,47.66,non_sandy
108277,WB_108277,3.71,0.14,-0.8077,-0.5896,0.39,-0.49,Damodar,8848.043349525184,12.74,39.55,47.71,non_sandy
108278,WB_108278,4.32,0.13,-0.931,-0.365,0.36,0.12,Damodar,9615.967338657902,12.8,39.51,47.69,non_sandy
108279,WB_108279,5.76,0.13,0.328,-0.9447,0.35,0.09,Damodar,13990.030190649211,12.85,39.55,47.6,non_sandy
108280,WB_108280,5.75,0.13,-0.5213,-0.8534,0.35,0.08,Damodar,13229.191900882082,12.83,39.56,47.61,non_sandy
108281,WB_108281,5.8,0.13,0.5939,-0.8045,0.34,0.13,Damodar,14089.934781798713,12.86,39.54,47.6,non_sandy
108282,WB_108282,5.63,0.13,0.367,-0.9302,0.35,-0.04,Damodar,13838.894267817444,12.84,39.56,47.6,non_sandy
108283,WB_108283,5.76,0.13,-0.4717,-0.8817,0.35,0.09,Damodar,13034.366010667925,12.83,39.55,47.62,non_sandy
108284,WB_108284,5.62,0.13,0.7781,-0.6281,0.36,-0.05,Damodar,14716.830542746302,12.87,39.55,47.58,non_sandy
108285,WB_108285,5.56,0.13,-0.232,-0.9727,0.35,-0.11,Damodar,12977.410850150482,12.81,39.57,47.62,non_sandy
108286,WB_108286,5.8,0.13,0.7989,-0.6014,0.34,0.13,Damodar,13679.979542523337,12.86,39.54,47.6,non_sandy
108287,WB_108287,5.48,0.13,0.7325,-0.6808,0.35,-0.19,Damodar,14524.793894371282,12.85,39.56,47.59,non_sandy
108288,WB_108288,5.56,0.13,-0.8187,-0.5742,0.35,-0.11,Damodar,12445.105483115896,12.81,39.56,47.63,non_sandy
108289,WB_108289,5.6,0.13,0.9056,-0.4242,0.36,-0.07,Damodar,14784.12368284094,12.89,39.53,47.58,non_sandy
108290,WB_108290,4.44,0.13,-0.641,0.7675,0.36,0.01,Hooghly/Ganga,16191.72787769182,12.9,39.58,47.52,non_sandy
108291,WB_108291,4.35,0.13,-0.0355,0.9994,0.35,-0.08,Hooghly/Ganga,15958.208713385464,12.9,39.57,47.53,non_sandy
108292,WB_108292,4.55,0.14,-0.3012,0.9536,0.39,0.12,Hooghly/Ganga,15571.330564623793,12.92,39.57,47.51,non_sandy
108293,WB_108293,4.35,0.13,-0.9915,0.1301,0.35,-0.08,Damodar,16635.093174094214,12.88,39.58,47.54,non_sandy
108294,WB_108294,4.24,0.14,0.2457,0.9693,0.35,-0.19,Hooghly/Ganga,15265.964815612366,12.93,39.56,47.51,non_sandy
108295,WB_108295,4.6,0.14,-0.8732,0.4874,0.39,0.17,Hooghly/Ganga,16201.787891008635,12.89,39.59,47.52,non_sandy
108296,WB_108296,4.41,0.13,0.9846,-0.1746,0.34,-0.02,Hooghly/Ganga,16499.84453577486,12.89,39.57,47.54,non_sandy
108297,WB_108297,4.45,0.14,-0.1557,0.9878,0.39,0.02,Hooghly/Ganga,14914.571743051516,12.94,39.57,47.49,non_sandy
108298,WB_108298,4.28,0.13,-0.9924,-0.123,0.35,-0.15,Damodar,16550.23961582834,12.87,39.59,47.54,non_sandy
108299,WB_108299,4.22,0.13,-0.0345,0.9994,0.35,-0.21,Hooghly/Ganga,15488.440677947938,12.92,39.56,47.52,non_sandy
108300,WB_108300,4.84,0.14,-0.3621,0.9322,0.39,0.41,Hooghly/Ganga,15541.612792130823,12.92,39.58,47.5,non_sandy
108301,WB_108301,5.83,0.13,0.9803,0.1974,0.35,0.19,Hooghly/Ganga,13686.259160139769,12.95,39.6,47.45,non_sandy
108302,WB_108302,5.72,0.14,0.9643,0.265,0.39,0.08,Hooghly/Ganga,13400.533635520935,12.97,39.59,47.44,non_sandy
108303,WB_108303,5.59,0.14,0.9999,0.0121,0.4,-0.05,Hooghly/Ganga,13074.29604996017,12.97,39.6,47.43,non_sandy
108304,WB_108304,5.91,0.13,0.9999,0.0172,0.35,0.27,Hooghly/Ganga,14229.712850999738,12.94,39.6,47.46,non_sandy
108305,WB_108305,5.42,0.14,0.9737,0.2278,0.4,-0.22,Hooghly/Ganga,12695.840220456605,12.99,39.58,47.43,non_sandy
108306,WB_108306,5.75,0.13,0.996,-0.0893,0.38,0.11,Hooghly/Ganga,13746.244330865931,12.94,39.61,47.45,non_sandy
108307,WB_108307,5.77,0.14,0.9609,0.277,0.4,0.13,Hooghly/Ganga,13924.673663956457,12.96,39.59,47.45,non_sandy
108308,WB_108308,5.24,0.15,0.9981,-0.0616,0.4,-0.4,Hooghly/Ganga,12394.81159663696,12.99,39.59,47.42,non_sandy
108309,WB_108309,5.9,0.13,0.9999,-0.0104,0.35,0.26,Hooghly/Ganga,14606.047620879704,12.92,39.61,47.47,non_sandy
108310,WB_108310,5.42,0.14,0.9653,0.2611,0.4,-0.22,Hooghly/Ganga,12877.024117206558,12.99,39.58,47.43,non_sandy
108311,WB_108311,5.46,0.15,0.9954,-0.0958,0.4,-0.18,Hooghly/Ganga,13095.043166332563,12.96,39.61,47.43,non_sandy
108312,WB_108312,4.32,0.15,0.2535,0.9673,0.41,0.04,Hooghly/Ganga,9995.514865243505,13.03,39.62,47.35,non_sandy
108313,WB_108313,4.37,0.14,0.3584,0.9336,0.39,0.09,Hooghly/Ganga,10745.93037122806,13.01,39.62,47.37,non_sandy
108314,WB_108314,4.01,0.15,0.3752,0.9269,0.41,-0.27,Hooghly/Ganga,9799.915718750824,13.04,39.61,47.35,non_sandy
108315,WB_108315,4.58,0.15,-0.0057,1.0,0.41,0.3,Hooghly/Ganga,10215.520184426647,13.02,39.63,47.35,non_sandy
108316,WB_108316,4.26,0.14,0.614,0.7893,0.41,-0.02,Hooghly/Ganga,10853.013274665831,13.01,39.61,47.38,non_sandy
108317,WB_108317,4.18,0.15,0.2259,0.9742,0.46,-0.1,Hooghly/Ganga,9253.50587561097,13.05,39.61,47.34,non_sandy
108318,WB_108318,4.51,0.13,-0.1726,0.985,0.37,0.23,Hooghly/Ganga,11067.385850328143,12.99,39.63,47.38,non_sandy
108319,WB_108319,3.88,0.15,0.3844,0.9231,0.41,-0.4,Hooghly/Ganga,10064.072722454383,13.04,39.6,47.36,non_sandy
108320,WB_108320,4.7,0.15,0.0861,0.9963,0.45,0.42,Hooghly/Ganga,9553.059357118264,13.03,39.62,47.35,non_sandy
108321,WB_108321,4.44,0.14,0.4146,0.91,0.41,0.16,Hooghly/Ganga,11492.209895272232,12.99,39.62,47.39,non_sandy
108322,WB_108322,3.78,0.15,0.3246,0.9458,0.46,-0.5,Hooghly/Ganga,9045.314980328045,13.07,39.6,47.33,non_sandy
108323,WB_108323,5.52,0.15,0.858,0.5136,0.44,0.19,Hooghly/Ganga,7276.586749744255,13.08,39.64,47.28,non_sandy
108324,WB_108324,5.1,0.15,0.9773,0.2118,0.47,-0.23,Hooghly/Ganga,6517.374009360827,13.1,39.63,47.27,non_sandy
108325,WB_108325,5.6,0.15,0.9784,0.2065,0.46,0.27,Hooghly/Ganga,7357.462588387117,13.07,39.65,47.28,non_sandy
108326,WB_108326,5.36,0.15,0.9194,0.3934,0.44,0.03,Hooghly/Ganga,7160.910955370884,13.09,39.63,47.28,non_sandy
108327,WB_108327,4.95,0.16,0.9881,0.1536,0.47,-0.38,Hooghly/Ganga,6295.941913990414,13.1,39.64,47.26,non_sandy
108328,WB_108328,5.83,0.15,0.9526,0.3042,0.39,0.5,Hooghly/Ganga,7989.344510637784,13.05,39.65,47.3,non_sandy
108329,WB_108329,4.93,0.15,0.9821,0.1883,0.47,-0.4,Hooghly/Ganga,6302.285662889467,13.11,39.62,47.27,non_sandy
108330,WB_108330,5.36,0.15,0.9881,0.1536,0.46,0.03,Hooghly/Ganga,6991.580804026838,13.07,39.65,47.28,non_sandy
108331,WB_108331,5.58,0.15,0.8707,0.4919,0.42,0.25,Hooghly/Ganga,7852.354865229008,13.06,39.63,47.31,non_sandy
108332,WB_108332,4.57,0.16,0.9833,0.1822,0.45,-0.76,Hooghly/Ganga,5721.59054082953,13.12,39.63,47.25,non_sandy
108333,WB_108333,5.88,0.15,0.9497,0.3131,0.39,0.55,Hooghly/Ganga,8075.391413255535,13.04,39.66,47.3,non_sandy
108334,WB_108334,3.87,0.15,0.1191,0.9929,0.45,-0.07,Hooghly/Ganga,3491.9615258589806,13.15,39.66,47.19,non_sandy
108335,WB_108335,4.15,0.15,0.2406,0.9706,0.43,0.21,Hooghly/Ganga,4174.005535920802,13.13,39.67,47.2,non_sandy
108336,WB_108336,3.64,0.15,0.4051,0.9143,0.44,-0.3,Hooghly/Ganga,3717.172355793741,13.15,39.65,47.2,non_sandy
108337,WB_108337,4.18,0.15,0.1342,0.9909,0.45,0.24,Hooghly/Ganga,3323.736899751456,13.15,39.66,47.19,non_sandy
108338,WB_108338,4.09,0.15,0.3793,0.9253,0.45,0.15,Hooghly/Ganga,4661.065074889663,13.12,39.66,47.22,non_sandy
108339,WB_108339,3.56,0.15,0.1829,0.9831,0.45,-0.38,Hooghly/Ganga,2948.1710303973014,13.17,39.64,47.19,non_sandy
108340,WB_108340,4.47,0.15,0.206,0.9786,0.39,0.53,Hooghly/Ganga,4086.6632787952635,13.12,39.67,47.21,non_sandy
108341,WB_108341,3.72,0.15,0.4844,0.8748,0.44,-0.22,Hooghly/Ganga,4297.138395691158,13.14,39.65,47.21,non_sandy
108342,WB_108342,4.02,0.15,0.1034,0.9946,0.45,0.08,Hooghly/Ganga,2648.739375445805,13.17,39.65,47.18,non_sandy
108343,WB_108343,4.36,0.15,0.305,0.9524,0.45,0.42,Hooghly/Ganga,4992.74727338374,13.1,39.67,47.23,non_sandy
108344,WB_108344,3.32,0.15,0.2981,0.9546,0.43,-0.62,Hooghly/Ganga,3187.8188840683138,13.17,39.64,47.19,non_sandy
108345,WB_108345,187.82,0.77,0.6374,0.7705,2.77,0.93,Mahananda,24251.26837327037,44.5,25.98,29.52,non_sandy
108346,WB_108346,186.57,0.79,-0.1304,0.9915,2.95,-0.32,Mahananda,24846.89460232356,44.54,25.94,29.52,non_sandy
108347,WB_108347,187.49,0.77,0.4896,0.8719,2.75,0.6,Teesta,25150.525227050966,44.53,25.97,29.5,non_sandy
108348,WB_108348,187.54,0.78,0.0853,0.9964,2.83,0.65,Mahananda,23223.010775759918,44.47,25.98,29.55,non_sandy
108349,WB_108349,186.09,0.78,0.188,0.9822,2.95,-0.8,Mahananda,26205.302304476136,44.59,25.93,29.48,non_sandy
108350,WB_108350,187.9,0.77,0.6576,0.7534,2.71,1.01,Mahananda,24089.018388280067,44.47,26.01,29.52,non_sandy
108351,WB_108351,186.01,0.79,-0.01,0.9999,2.95,-0.88,Mahananda,23861.953122424355,44.52,25.94,29.54,non_sandy
108352,WB_108352,186.56,0.78,0.6836,0.7298,2.83,-0.33,Teesta,24978.847904382525,44.58,25.95,29.47,non_sandy
108353,WB_108353,187.8,0.76,0.1856,0.9826,2.71,0.91,Mahananda,22459.329095436377,44.43,26.01,29.56,non_sandy
108354,WB_108354,184.91,0.79,0.1886,0.9821,2.87,-1.98,Mahananda,25898.34428495086,44.59,25.91,29.5,non_sandy
108355,WB_108355,187.37,0.77,0.8705,0.4921,2.71,0.48,Teesta,23452.73957234774,44.51,26.0,29.49,non_sandy
108356,WB_108356,186.58,0.78,-0.1503,0.9886,2.86,-0.31,Mahananda,22409.121668556763,44.46,25.97,29.57,non_sandy
108357,WB_108357,188.8,0.77,0.7344,-0.6787,2.71,0.31,Teesta,14545.512658273028,44.51,26.09,29.4,non_sandy
108358,WB_108358,188.78,0.77,0.9285,0.3713,2.75,0.29,Teesta,14964.167921821421,44.57,26.06,29.37,non_sandy
108359,WB_108359,188.33,0.76,0.3688,-0.9295,2.67,-0.16,Teesta,13020.729570738507,44.52,26.1,29.38,non_sandy
108360,WB_108360,189.26,0.77,0.9956,-0.0936,2.67,0.77,Teesta,15973.050172389101,44.51,26.07,29.42,non_sandy
108361,WB_108361,188.07,0.77,0.9911,0.1332,2.69,-0.42,Teesta,13648.63537227355,44.59,26.06,29.35,non_sandy
108362,WB_108362,187.98,0.77,-0.2375,-0.9714,2.73,-0.51,Teesta,13888.66415497132,44.46,26.12,29.42,non_sandy
108363,WB_108363,188.84,0.77,0.9998,0.0213,2.75,0.35,Teesta,16558.70578869268,44.57,26.04,29.39,non_sandy
108364,WB_108364,188.44,0.76,-0.614,-0.7893,2.67,-0.05,Teesta,11894.83911172468,44.55,26.1,29.35,non_sandy
108365,WB_108365,188.81,0.76,0.5141,-0.8577,2.7,0.32,Teesta,15991.350759074443,44.46,26.1,29.44,non_sandy
108366,WB_108366,187.75,0.78,0.9572,0.2893,2.75,-0.74,Teesta,15019.052094418706,44.63,26.02,29.35,non_sandy
108367,WB_108367,187.85,0.76,0.5019,-0.8649,2.68,-0.64,Teesta,12337.299776663069,44.47,26.14,29.39,non_sandy
108368,WB_108368,189.02,0.76,0.9967,0.0809,2.72,0.53,Teesta,17554.238752790898,44.53,26.05,29.42,non_sandy
108369,WB_108369,189.24,0.77,-0.9914,0.1305,2.72,-0.47,Teesta,3169.195544533517,44.52,26.2,29.28,non_sandy
108370,WB_108370,189.61,0.76,-0.2756,-0.9613,2.66,-0.1,Teesta,3420.03805686442,44.58,26.17,29.25,non_sandy
108371,WB_108371,190.05,0.78,-0.9607,0.2777,2.78,0.34,Teesta,1707.6182924182563,44.53,26.21,29.26,non_sandy
108372,WB_108372,189.14,0.77,-0.5982,-0.8013,2.72,-0.57,Teesta,4518.563664477776,44.52,26.19,29.29,non_sandy
108373,WB_108373,189.99,0.77,-0.8445,0.5356,2.77,0.28,Teesta,2105.270617539835,44.61,26.17,29.22,non_sandy
108374,WB_108374,189.4,0.78,-0.9988,0.0496,2.87,-0.31,Teesta,2468.4136869908093,44.48,26.24,29.28,non_sandy
108375,WB_108375,189.85,0.76,0.0254,-0.9997,2.66,0.14,Teesta,4842.686310327525,44.58,26.15,29.27,non_sandy
108376,WB_108376,190.96,0.79,-0.9594,0.282,2.78,1.25,Teesta,618.4253953496121,44.57,26.2,29.23,non_sandy
